movie_id,genre_id
993,1
993,17
993,5
994,14
994,7
994,16
995,17
995,14
995,12
996,9
996,17
996,14
996,5
997,9
997,10
998,14
998,3
999,17
999,12
999,5
1000,1
1000,17
1000,5
1001,17
1001,14
1001,5
1002,9
1002,14
1002,7
1003,1
1003,2
1003,7
1003,4
1003,5
1004,1
1004,17
1004,14
1004,12
1004,5
1005,1
1005,17
1005,14
1005,12
1005,5
1006,1
1006,17
1006,14
1006,12
1006,5
1007,1
1007,2
1007,4
1007,5
1008,14
1008,12
1008,5
1009,1
1009,2
1009,8
1009,9
1009,14
1009,10
1009,4
1010,2
1010,9
1010,14
1011,1
1011,20
1011,14
1011,15
1011,19
1012,17
1012,14
1012,5
1013,1
1013,9
1014,1
1014,17
1014,14
1014,5
1015,17
1015,12
1015,5
1016,1
1016,2
1016,17
1016,5
1017,2
1017,20
1017,14
1017,15
1017,19
1018,2
1018,9
1018,3
1019,14
1019,12
1019,5
1020,17
1020,14
1020,5
1021,2
1021,9
1021,17
1021,14
1021,10
1022,14
1022,7
1023,20
1023,14
1023,5
1024,1
1024,14
1024,4
1025,1
1025,20
1025,17
1025,14
1025,5
1026,17
1026,14
1026,5
1027,1
1027,4
1027,5
1028,14
1028,3
1028,7
1029,9
1029,17
1029,14
1029,5
1030,9
1031,9
1031,17
1032,9
1032,4
1033,1
1033,3
1033,5
1034,1
1034,17
1034,14
1034,12
1034,5
1035,1
1035,4
1035,5
1036,14
1036,7
1036,4
1037,1
1037,2
1037,9
1037,17
1037,21
1037,12
1038,9
1038,14
1038,21
1039,17
1039,14
1039,5
1040,1
1040,2
1040,3
1041,14
1041,7
1042,1
1042,17
1042,14
1042,4
1042,5
1043,17
1043,14
1043,12
1043,5
1044,17
1044,14
1044,5
1045,18
1045,5
1046,1
1046,2
1046,9
1046,14
1046,19
1047,17
1047,14
1047,5
1048,2
1048,9
1049,14
1049,12
1049,4
1050,9
1050,3
1050,7
1051,9
1051,3
1051,7
1052,17
1052,14
1052,21
1053,2
1053,17
1053,14
1053,13
1054,1
1054,5
1055,17
1055,14
1055,7
1055,5
1056,9
1056,14
1056,5
1057,14
1057,7
1057,19
1058,1
1058,9
1058,17
1058,21
1058,7
1058,5
1059,17
1059,7
1059,5
1060,20
1060,9
1060,14
1061,1
1061,2
1061,14
1062,14
1062,12
1062,4
1063,2
1063,8
1063,9
1063,10
1063,3
1064,14
1064,18
1064,7
1064,5
1065,9
1065,7
1066,9
1066,7
1067,14
1067,12
1067,5
1068,1
1068,2
1068,14
1068,4
1068,5
1069,1
1069,14
1069,3
1069,5
1069,13
1070,1
1070,14
1070,12
1070,5
1070,19
1071,9
1071,3
1071,7
1072,20
1072,17
1072,14
1072,5
1073,14
1073,15
1073,19
1074,9
1074,10
1074,3
1075,1
1075,17
1075,5
1076,9
1077,1
1077,9
1077,17
1077,7
1078,1
1078,2
1078,10
1078,3
1078,4
1079,9
1079,10
1079,7
1080,17
1080,14
1080,12
1080,5
1081,17
1081,14
1081,12
1081,5
1082,2
1082,9
1082,14
1083,1
1083,5
1084,9
1084,7
1085,17
1085,14
1085,12
1085,5
1086,17
1086,14
1086,5
1087,2
1087,9
1087,4
1088,9
1089,2
1089,9
1089,10
1089,11
1090,1
1090,18
1091,14
1091,16
1092,14
1092,5
1093,1
1093,2
1093,18
1093,5
1094,9
1094,14
1094,21
1094,7
1095,9
1095,14
1095,7
1096,2
1096,8
1096,9
1096,10
1096,3
1097,18
1097,12
1097,5
1098,1
1098,17
1098,14
1098,7
1098,5
1099,9
1099,14
1099,7
1099,16
1100,9
1100,10
1101,9
1101,10
1101,7
1101,16
1102,2
1102,9
1102,4
1103,9
1103,10
1103,3
1103,7
1104,1
1104,18
1104,4
1104,5
1105,9
1105,7
1106,2
1106,9
1106,14
1107,1
1107,2
1107,17
1107,5
1108,14
1108,10
1108,3
1109,17
1109,14
1109,5
1110,1
1110,17
1110,5
1111,1
1111,2
1111,9
1112,2
1112,8
1112,9
1112,10
1112,3
1113,1
1113,2
1113,4
1114,14
1114,3
1114,11
1114,7
1115,14
1115,7
1116,1
1116,17
1116,14
1116,5
1117,1
1117,2
1117,4
1117,5
1118,1
1118,9
1118,17
1118,14
1118,5
1119,9
1119,7
1119,4
1120,2
1120,9
1120,10
1120,3
1120,4
1121,17
1121,14
1121,12
1121,5
1122,9
1122,11
1123,1
1123,4
1124,1
1124,2
1124,9
1124,3
1125,14
1125,7
1125,13
1126,20
1126,14
1126,15
1127,12
1127,5
1128,1
1128,2
1128,18
1128,4
1129,1
1129,17
1129,14
1129,5
1129,19
1130,14
1130,7
1131,1
1131,17
1131,5
1132,9
1132,17
1132,5
1133,14
1133,7
1134,14
1134,3
1134,18
1134,12
1135,1
1135,5
1136,1
1136,2
1136,9
1136,17
1137,1
1137,8
1137,9
1137,10
1137,3
1138,20
1138,14
1138,15
1138,5
1139,1
1139,2
1139,17
1139,14
1139,12
1139,5
1140,1
1140,9
1140,7
1141,17
1141,14
1141,5
1142,1
1142,2
1142,5
1142,19
1143,14
1143,5
1144,8
1144,10
1144,3
1144,11
1145,2
1145,14
1145,13
1146,1
1146,2
1146,3
1146,4
1146,5
1147,14
1147,18
1147,4
1147,5
1148,14
1149,9
1149,14
1150,1
1150,17
1150,14
1150,5
1151,9
1151,7
1152,14
1152,12
1152,5
1153,14
1153,3
1153,7
1154,1
1154,17
1154,5
1155,1
1155,9
1155,17
1156,9
1156,14
1156,7
1157,2
1157,8
1157,9
1157,14
1157,10
1158,9
1158,7
1159,9
1159,14
1159,7
1160,1
1160,9
1160,17
1161,20
1161,14
1161,15
1161,7
1162,1
1162,9
1162,16
1163,17
1163,14
1163,12
1163,5
1164,9
1164,14
1164,7
1165,14
1165,18
1165,12
1165,5
1166,9
1167,1
1167,2
1167,5
1168,3
1168,18
1168,12
1168,5
1169,1
1169,17
1169,14
1169,5
1170,2
1170,9
1170,10
1170,3
1170,4
1171,17
1171,14
1171,5
1172,1
1172,2
1172,15
1173,1
1173,9
1173,17
1173,7
1173,5
1174,9
1175,1
1175,3
1175,13
1176,9
1176,19
1177,1
1177,9
1177,17
1178,14
1178,21
1179,2
1179,8
1179,9
1179,10
1180,1
1180,2
1180,7
1181,1
1181,9
1181,3
1182,14
1182,12
1182,5
1183,1
1183,17
1183,5
1184,9
1185,1
1185,14
1185,10
1185,16
1186,17
1186,14
1187,9
1187,14
1187,7
1188,17
1188,12
1188,5
1189,2
1189,9
1189,4
1190,1
1190,4
1190,5
1191,14
1191,7
1192,1
1192,2
1192,9
1192,10
1192,4
1193,17
1193,14
1193,5
1194,9
1194,10
1195,1
1195,20
1195,14
1195,5
1195,19
1196,9
1196,14
1196,16
1197,18
1197,12
1197,5
1198,20
1198,14
1199,9
1199,14
1199,7
1200,9
1201,18
1201,12
1202,2
1202,9
1202,4
1202,13
1203,9
1203,17
1204,3
1204,18
1204,7
1205,20
1205,14
1205,7
1206,20
1206,14
1206,16
1207,17
1207,14
1207,5
1208,9
1209,2
1209,14
1209,10
1210,9
1210,14
1211,1
1211,9
1212,1
1212,2
1212,14
1212,7
1212,19
1213,20
1213,14
1213,21
1214,17
1214,5
1215,17
1215,14
1215,12
1215,5
1216,9
1216,7
1217,9
1217,14
1217,3
1217,7
1218,14
1218,15
1218,5
1219,9
1219,17
1220,2
1220,9
1220,17
1220,7
1221,20
1221,14
1221,16
1221,19
1222,9
1222,14
1222,10
1222,3
1222,7
1223,9
1223,7
1224,18
1225,14
1225,15
1225,5
1226,1
1226,14
1226,5
1226,19
1227,9
1227,21
1228,9
1228,14
1228,7
1229,1
1229,2
1229,9
1229,10
1229,4
1230,1
1230,18
1231,1
1231,2
1231,14
1231,7
1231,5
1232,17
1232,14
1232,5
1233,1
1233,12
1233,5
1234,14
1234,12
1234,4
1234,5
1235,9
1235,17
1236,2
1236,8
1236,9
1236,10
1236,4
1237,1
1237,2
1237,14
1237,5
1238,1
1238,2
1238,5
1239,1
1239,2
1239,4
1239,5
1240,9
1240,17
1240,7
1241,12
1241,5
1242,14
1242,3
1242,7
1243,18
1243,12
1243,5
1244,9
1244,14
1244,10
1244,3
1245,9
1245,7
1246,20
1246,14
1246,21
1246,11
1247,17
1247,14
1247,5
1248,18
1248,12
1248,5
1249,14
1249,15
1250,2
1250,14
1250,7
1251,1
1251,18
1251,4
1251,5
1252,9
1252,10
1253,14
1253,7
1254,9
1254,21
1254,7
1255,2
1255,9
1255,4
1256,9
1256,14
1257,18
1257,12
1258,12
1258,5
1259,20
1259,14
1259,21
1259,11
1260,9
1261,9
1261,14
1262,18
1263,9
1263,17
1263,7
1264,14
1265,9
1265,14
1265,7
1265,16
1266,8
1266,9
1266,10
1267,9
1267,14
1268,9
1268,13
1269,1
1269,2
1269,17
1269,3
1269,12
1269,5
1270,2
1270,14
1270,12
1271,9
1271,14
1271,7
1272,20
1272,17
1272,14
1272,21
1273,1
1273,2
1273,17
1273,5
1274,14
1274,11
1274,7
1275,17
1275,14
1275,18
1275,5
1276,9
1277,18
1277,4
1277,5
1278,1
1278,2
1278,7
1279,20
1279,14
1279,15
1279,7
1280,14
1280,7
1281,18
1281,5
1282,17
1282,14
1282,7
1282,5
1283,9
1283,14
1284,1
1284,17
1284,14
1284,5
1285,2
1285,8
1285,9
1285,14
1285,10
1285,3
1285,11
1286,17
1286,14
1286,12
1286,5
1287,14
1287,7
1288,1
1288,9
1288,17
1289,14
1289,5
1290,14
1291,20
1291,14
1291,15
1291,7
1292,1
1292,17
1292,5
1293,1
1293,17
1293,14
1293,5
1294,14
1294,5
1295,1
1295,2
1295,9
1295,21
1295,5
1296,2
1296,8
1296,9
1296,17
1296,10
1297,9
1297,7
1298,9
1298,7
1298,4
1298,5
1299,9
1299,7
1300,9
1300,17
1300,10
1300,7
1301,9
1301,14
1301,7
1302,20
1302,14
1302,7
1303,14
1304,17
1304,18
1304,5
1305,1
1305,2
1305,3
1305,5
1306,14
1306,18
1306,4
1306,5
1307,9
1308,9
1308,14
1308,21
1309,1
1309,2
1309,14
1309,5
1310,1
1310,4
1311,1
1311,18
1311,12
1311,4
1311,5
1312,14
1312,12
1312,4
1312,5
1313,1
1313,2
1313,5
1314,9
1314,3
1314,4
1315,2
1315,4
1315,5
1316,9
1316,14
1317,2
1317,8
1317,9
1317,3
1317,7
1318,1
1318,17
1318,14
1318,12
1318,5
1319,1
1319,2
1319,10
1319,5
1320,14
1320,12
1320,5
1321,9
1321,17
1321,14
1321,5
1322,2
1322,9
1322,14
1322,7
1322,5
1322,19
1323,9
1323,3
1324,1
1324,14
1324,15
1324,7
1324,19
1325,14
1325,15
1325,19
1326,1
1326,14
1326,4
1326,5
1327,2
1327,8
1327,9
1327,3
1327,21
1327,7
1328,9
1329,1
1329,14
1329,3
1330,1
1330,2
1330,14
1330,3
1330,19
1331,14
1331,3
1331,7
1331,4
1332,9
1332,7
1333,1
1333,17
1333,5
1334,8
1334,9
1334,10
1334,18
1334,4
1335,1
1335,2
1335,4
1335,5
1336,20
1336,14
1336,7
1336,16
1337,1
1337,9
1337,4
1338,9
1338,16
1339,1
1339,2
1339,14
1339,15
1339,19
1340,9
1340,7
1341,9
1341,7
1342,9
1343,1
1343,2
1343,9
1343,10
1343,4
1344,1
1344,2
1344,12
1344,4
1344,5
1345,1
1345,20
1345,14
1346,14
1346,7
1347,9
1347,10
1347,4
1348,2
1348,8
1348,10
1348,3
1349,20
1349,14
1349,16
1350,17
1350,14
1350,5
1351,9
1351,17
1351,7
1352,1
1352,9
1352,17
1353,14
1353,7
1354,9
1354,14
1355,12
1355,5
1356,17
1356,14
1356,12
1356,5
1357,14
1357,21
1358,14
1359,2
1359,14
1360,18
1360,12
1360,4
1361,1
1361,4
1361,5
1362,17
1362,12
1362,5
1363,1
1363,2
1363,14
1363,5
1363,13
1364,2
1364,10
1364,3
1364,4
1365,14
1366,2
1366,9
1366,15
1366,7
1367,20
1367,14
1367,16
1368,1
1368,2
1368,4
1368,5
1369,14
1369,16
1370,17
1370,14
1370,5
1371,9
1371,14
1371,7
1372,9
1372,14
1373,2
1373,9
1373,10
1373,3
1374,1
1374,20
1374,14
1374,16
1375,14
1376,1
1376,9
1376,17
1377,9
1377,7
1378,14
1378,10
1379,14
1379,3
1379,7
1380,17
1380,14
1380,5
1381,1
1381,9
1381,17
1381,5
1382,9
1382,17
1383,1
1383,2
1383,4
1384,1
1384,17
1384,14
1384,12
1384,5
1385,1
1385,2
1385,5
1386,9
1386,4
1387,14
1387,10
1388,1
1388,2
1388,17
1388,14
1388,10
1388,3
1388,7
1388,5
1389,1
1389,17
1389,14
1389,5
1390,9
1390,14
1390,7
1391,14
1391,15
1392,14
1392,12
1392,7
1392,5
1393,14
1393,18
1393,12
1393,5
1394,14
1394,4
1394,5
1395,20
1395,9
1395,7
1396,2
1396,8
1396,9
1396,10
1396,4
1397,9
1398,9
1399,1
1399,20
1399,14
1399,15
1400,1
1400,2
1400,9
1400,17
1401,1
1401,2
1402,20
1402,14
1402,19
1403,1
1403,17
1403,5
1404,20
1404,14
1404,16
1405,1
1405,9
1405,17
1406,1
1406,2
1406,9
1406,10
1406,4
1407,9
1407,17
1408,2
1408,14
1408,13
1409,9
1409,14
1409,7
1410,2
1410,12
1410,4
1411,9
1411,17
1412,17
1412,5
1413,17
1413,14
1413,5
1414,9
1414,7
1415,9
1415,7
1416,14
1416,7
1416,19
1417,17
1417,14
1417,12
1417,5
1418,2
1418,9
1418,10
1418,4
1419,9
1420,1
1420,18
1420,4
1420,5
1421,18
1422,18
1422,4
1422,5
1423,1
1423,2
1424,20
1424,14
1424,10
1424,15
1424,16
1425,1
1425,2
1425,8
1425,9
1425,10
1425,3
1425,4
1426,20
1426,14
1426,16
1427,9
1427,7
1428,9
1429,20
1429,9
1429,14
1429,15
1429,21
1430,20
1430,14
1430,15
1430,7
1431,9
1432,9
1432,10
1433,1
1433,2
1433,3
1433,4
1433,5
1434,9
1434,7
1435,9
1435,7
1435,16
1436,9
1436,7
1437,20
1437,17
1437,14
1438,1
1438,18
1438,4
1439,3
1439,18
1440,9
1440,17
1440,5
1441,1
1441,17
1441,14
1441,12
1441,5
1442,1
1442,4
1442,5
1443,9
1443,7
1444,9
1444,14
1444,7
1445,14
1445,7
1446,2
1446,9
1446,3
1447,9
1447,14
1447,10
1447,16
1448,1
1448,2
1448,9
1448,5
1449,20
1449,14
1449,19
1450,18
1450,12
1450,5
1451,14
1451,10
1451,3
1452,18
1453,14
1453,7
1454,20
1454,17
1454,14
1455,18
1455,12
1456,14
1456,3
1456,18
1457,1
1457,18
1457,4
1458,17
1458,14
1458,5
1459,9
1459,14
1459,7
1459,4
1460,1
1460,2
1460,4
1461,9
1461,14
1461,7
1462,1
1462,17
1462,12
1462,5
1463,17
1463,14
1463,12
1463,5
1464,1
1464,17
1464,5
1465,9
1465,10
1465,3
1466,20
1466,17
1466,14
1467,14
1467,12
1467,4
1467,5
1468,9
1468,10
1468,3
1468,7
1469,20
1469,14
1469,16
1470,1
1470,12
1470,5
1471,2
1471,8
1471,9
1471,10
1471,19
1472,9
1472,14
1473,1
1473,9
1473,4
1473,5
1474,17
1474,14
1474,5
1475,9
1475,18
1476,1
1476,17
1476,5
1477,1
1477,9
1477,17
1478,2
1478,14
1478,7
1478,19
1479,1
1479,17
1479,7
1479,5
1480,9
1480,7
1480,16
1481,9
1481,10
1482,1
1482,18
1482,4
1483,1
1483,2
1483,3
1484,14
1484,5
1484,19
1485,1
1485,14
1485,5
1485,19
1486,9
1486,21
1487,14
1488,1
1488,13
1489,20
1489,14
1489,15
1489,7
1490,1
1490,17
1490,12
1490,5
1491,14
1491,3
1492,1
1492,9
1492,5
1493,1
1493,17
1493,14
1493,5
1494,1
1494,12
1494,5
1495,1
1495,17
1495,14
1495,5
1496,1
1496,2
1496,10
1496,4
1497,2
1497,20
1497,14
1497,5
1498,1
1498,2
1498,3
1499,9
1499,14
1499,7
1500,17
1500,14
1500,12
1500,5
1501,14
1502,17
1502,14
1503,1
1503,14
1503,4
1503,5
1504,17
1504,14
1504,12
1504,5
1505,20
1505,14
1505,15
1505,19
1506,2
1506,14
1506,7
1506,19
1507,14
1507,7
1507,19
1507,13
1508,14
1509,1
1509,2
1509,7
1509,4
1510,1
1510,9
1510,17
1510,13
1511,17
1511,14
1512,1
1512,12
1512,4
1512,5
1513,9
1514,14
1514,7
1515,14
1515,4
1516,1
1516,2
1516,9
1516,14
1516,5
1517,1
1517,17
1517,14
1517,5
1518,2
1518,8
1518,10
1518,3
1519,14
1519,7
1520,14
1520,4
1520,5
1521,2
1521,14
1521,7
1522,9
1522,7
1522,16
1523,20
1523,14
1523,15
1524,20
1524,14
1524,15
1524,7
1525,14
1525,5
1526,1
1526,9
1526,17
1526,14
1526,5
1527,1
1527,9
1527,17
1528,2
1528,8
1528,9
1528,10
1528,3
1529,1
1529,2
1529,18
1529,4
1529,5
1530,14
1530,21
1530,7
1531,1
1531,2
1531,17
1531,14
1531,5
1532,17
1532,18
1532,12
1532,5
1533,1
1533,17
1533,14
1533,5
1534,14
1534,7
1534,16
1535,1
1535,17
1535,5
1536,9
1536,14
1536,7
1537,1
1537,2
1537,3
1537,4
1538,1
1538,4
1538,5
1539,14
1539,7
1540,9
1541,9
1541,10
1541,3
1541,7
1542,14
1542,3
1542,7
1542,4
1543,2
1543,9
1543,10
1543,16
1544,9
1544,14
1544,3
1545,9
1545,10
1545,16
1546,9
1546,7
1547,9
1547,3
1548,18
1549,20
1549,14
1550,1
1550,17
1550,5
1551,9
1552,1
1552,9
1552,17
1553,12
1553,4
1553,5
1554,2
1554,20
1554,14
1554,5
1555,12
1555,5
1556,1
1556,2
1556,14
1556,10
1557,1
1557,9
1557,19
1558,14
1558,10
1558,16
1559,17
1559,14
1559,5
1560,1
1560,17
1560,5
1561,1
1561,5
1561,13
1562,9
1562,7
1563,14
1563,5
1564,1
1564,17
1564,4
1564,5
1565,1
1565,14
1565,3
1565,18
1565,5
1566,9
1566,10
1566,3
1567,9
1568,8
1568,9
1568,10
1568,3
1568,11
1569,14
1570,14
1570,12
1570,5
1571,1
1571,2
1571,9
1571,3
1571,7
1572,14
1572,19
1573,9
1573,7
1574,14
1574,21
1575,1
1575,17
1575,14
1575,12
1575,4
1575,5
1576,20
1576,14
1576,7
1577,14
1577,5
1578,1
1578,2
1578,4
1578,5
1579,2
1579,9
1579,17
1579,14
1580,14
1580,12
1581,9
1581,3
1581,18
1581,5
1582,17
1582,14
1582,12
1582,4
1582,5
1583,1
1583,9
1583,3
1583,4
1584,2
1584,9
1585,9
1585,17
1585,5
1586,9
1586,17
1586,11
1587,9
1587,14
1588,9
1589,2
1589,8
1589,9
1589,10
1589,3
1590,1
1590,2
1590,17
1590,5
1591,14
1591,7
1592,14
1593,20
1593,14
1593,16
1594,1
1594,2
1594,5
1595,20
1595,14
1596,9
1596,16
1597,9
1597,3
1598,2
1598,9
1599,9
1599,10
1599,7
1600,9
1601,17
1601,14
1601,12
1601,5
1602,1
1602,4
1602,5
1603,2
1603,8
1603,9
1603,10
1603,3
1604,17
1604,14
1604,12
1604,5
1605,14
1605,16
1606,9
1606,17
1607,14
1607,7
1608,9
1608,7
1609,9
1609,14
1609,10
1609,21
1609,7
1610,2
1610,8
1610,9
1610,10
1610,7
1611,14
1611,7
1612,14
1612,7
1612,19
1612,13
1613,14
1613,7
1614,9
1614,14
1615,9
1615,18
1615,7
1616,1
1616,17
1616,14
1616,4
1616,5
1617,9
1617,3
1618,9
1618,14
1618,10
1619,9
1619,14
1619,7
1620,9
1620,14
1620,7
1621,14
1621,16
1622,1
1622,17
1622,14
1622,12
1622,5
1623,9
1623,7
1624,14
1624,7
1625,9
1625,7
1626,2
1626,9
1626,12
1627,9
1627,3
1627,7
1628,9
1628,3
1628,7
1629,2
1629,8
1629,9
1629,10
1630,20
1630,17
1630,14
1631,14
1631,7
1632,1
1632,2
1632,4
1632,5
1633,9
1633,10
1633,3
1633,16
1634,9
1634,17
1635,1
1635,2
1635,5
1636,8
1636,9
1636,10
1636,12
1636,4
1637,14
1637,7
1638,2
1638,9
1638,14
1638,10
1638,16
1639,14
1639,12
1639,7
1639,19
1640,9
1640,14
1640,7
1641,1
1641,17
1641,5
1642,9
1643,8
1643,14
1643,10
1643,3
1643,11
1643,7
1644,20
1644,14
1644,16
1645,1
1645,17
1645,14
1645,12
1645,5
1646,14
1646,16
1647,18
1647,5
1648,14
1648,3
1648,7
1649,9
1649,14
1649,10
1650,14
1650,21
1650,7
1651,14
1651,7
1651,16
1652,9
1652,14
1652,3
1652,7
1653,18
1654,3
1654,18
1654,12
1654,5
1655,9
1656,1
1656,9
1656,17
1656,5
1657,1
1657,17
1657,4
1657,5
1658,9
1658,18
1658,11
1658,4
1659,1
1659,14
1659,5
1660,14
1660,12
1661,1
1661,2
1661,3
1661,4
1661,5
1662,9
1662,14
1662,7
1663,14
1663,3
1663,18
1664,14
1664,21
1665,9
1665,14
1666,17
1666,14
1666,16
1667,9
1667,17
1668,1
1668,2
1668,8
1668,14
1668,12
1668,4
1668,5
1669,17
1669,14
1669,5
1670,9
1670,10
1670,7
1671,2
1671,8
1671,9
1671,10
1671,11
1672,9
1673,9
1673,14
1673,7
1674,20
1674,14
1674,21
1675,14
1676,1
1676,17
1676,4
1676,5
1677,9
1677,7
1677,4
1678,18
1678,12
1678,5
1679,2
1679,14
1679,5
1680,9
1680,14
1680,7
1681,9
1681,7
1682,9
1682,14
1682,7
1682,16
1683,17
1683,14
1683,7
1683,5
1684,1
1684,18
1684,4
1684,5
1685,1
1685,17
1685,14
1685,5
1686,1
1686,17
1686,5
1687,1
1687,2
1687,17
1687,14
1687,7
1688,1
1688,9
1688,18
1689,9
1689,14
1689,7
1690,17
1690,14
1690,12
1690,5
1691,14
1692,9
1692,17
1692,5
1693,14
1693,18
1693,4
1694,1
1694,2
1694,9
1694,7
1694,4
1695,17
1695,14
1695,5
1696,2
1696,18
1696,5
1697,9
1697,7
1698,14
1698,12
1698,7
1698,5
1699,9
1699,18
1700,20
1700,14
1700,15
1700,7
1701,1
1701,2
1701,4
1702,14
1702,3
1702,5
1703,1
1703,2
1703,3
1703,4
1703,5
1704,1
1704,17
1704,5
1705,14
1705,18
1705,4
1705,5
1706,9
1706,7
1707,8
1707,9
1707,10
1708,14
1709,2
1709,3
1709,12
1710,9
1710,14
1711,17
1711,14
1711,5
1712,17
1712,5
1713,1
1713,17
1713,14
1713,5
1714,14
1714,15
1714,19
1715,17
1715,14
1716,1
1716,17
1716,14
1716,5
1717,14
1717,7
1718,1
1718,17
1718,14
1718,7
1718,5
1719,1
1719,14
1719,7
1719,16
1720,20
1720,14
1720,7
1721,1
1721,14
1721,3
1722,1
1722,2
1723,20
1723,17
1723,14
1723,15
1723,13
1724,1
1724,2
1724,14
1724,15
1724,19
1725,9
1725,10
1726,1
1726,17
1726,14
1726,5
1727,1
1727,20
1727,17
1727,14
1728,8
1728,9
1728,10
1729,20
1729,14
1729,15
1730,14
1730,15
1730,16
1731,20
1731,14
1731,7
1732,2
1732,8
1732,3
1733,17
1733,14
1733,12
1733,5
1734,2
1734,8
1734,9
1734,3
1735,9
1735,21
1736,20
1736,14
1736,21
1736,7
1737,2
1737,14
1737,12
1737,4
1737,5
1738,9
1738,14
1738,7
1739,2
1739,9
1739,10
1739,3
1740,14
1741,20
1741,9
1741,17
1741,14
1741,7
1741,5
1742,9
1742,7
1743,9
1744,20
1744,14
1744,15
1745,9
1745,14
1746,9
1746,3
1746,18
1746,5
1747,14
1747,12
1747,4
1747,5
1748,2
1748,8
1748,9
1748,10
1748,3
1748,11
1748,7
1749,20
1749,17
1749,14
1749,15
1749,21
1750,1
1750,2
1751,2
1751,8
1751,9
1751,14
1751,10
1751,11
1752,17
1752,14
1752,5
1753,20
1753,9
1753,14
1753,21
1753,7
1754,1
1754,17
1754,5
1755,1
1755,5
1756,9
1757,20
1757,9
1757,14
1757,15
1758,9
1758,14
1758,21
1759,20
1759,14
1759,15
1759,16
1760,1
1760,18
1760,5
1761,9
1761,7
1762,2
1762,8
1762,4
1763,9
1763,14
1764,12
1764,5
1765,9
1765,7
1766,1
1766,2
1766,5
1767,9
1767,7
1768,1
1768,17
1768,4
1768,5
1769,9
1770,14
1770,7
1770,5
1771,9
1771,10
1771,3
1772,9
1772,14
1772,7
1773,1
1773,9
1774,1
1774,9
1774,17
1775,1
1775,3
1775,18
1775,5
1776,9
1776,10
1777,14
1777,7
1778,4
1778,5
1779,2
1779,20
1780,1
1780,14
1780,5
1781,17
1781,14
1781,5
1782,14
1782,18
1782,5
1783,6
1784,9
1784,3
1784,7
1785,9
1785,14
1785,16
1786,1
1786,9
1786,10
1787,9
1787,10
1787,3
1788,1
1788,18
1788,4
1789,9
1789,14
1790,1
1790,18
1790,7
1791,20
1791,14
1791,15
1791,19
1792,9
1792,14
1792,7
1793,1
1793,9
1793,17
1794,2
1794,14
1794,15
1794,7
1794,5
1794,19
1795,1
1795,17
1795,14
1795,5
1796,1
1796,2
1796,5
1797,9
1797,7
1798,14
1799,9
1799,14
1799,7
1800,2
1800,14
1800,15
1801,17
1801,14
1801,7
1801,5
1802,14
1802,5
1803,17
1803,14
1803,4
1803,5
1804,1
1804,2
1804,4
1804,5
1805,14
1806,2
1806,14
1806,10
1806,3
1807,17
1807,14
1807,12
1807,5
1808,1
1808,9
1808,17
1808,21
1809,9
1809,14
1809,10
1809,7
1810,9
1810,21
1811,9
1811,14
1811,7
1812,1
1812,9
1812,18
1813,17
1813,14
1813,12
1813,5
1814,2
1814,14
1814,15
1815,14
1815,15
1815,5
1816,2
1816,14
1816,10
1816,3
1817,1
1817,14
1817,3
1817,12
1817,4
1817,5
1818,20
1818,14
1818,15
1818,7
1819,9
1819,10
1820,2
1820,10
1820,3
1820,18
1820,12
1821,1
1821,17
1821,14
1821,15
1821,13
1822,18
1822,12
1822,5
1823,17
1823,14
1823,12
1823,5
1824,9
1824,14
1824,10
1825,1
1825,2
1825,9
1825,10
1825,4
1826,17
1826,14
1826,5
1827,1
1827,9
1827,17
1827,5
1828,9
1828,17
1828,14
1829,17
1829,18
1829,12
1829,5
1830,9
1830,14
1831,14
1831,5
1832,14
1832,11
1832,7
1833,1
1833,9
1833,17
1834,9
1834,10
1834,3
1834,21
1834,7
1835,9
1835,7
1836,9
1836,14
1836,7
1837,17
1837,14
1837,12
1837,5
1838,1
1838,9
1838,17
1839,1
1839,9
1839,17
1840,9
1840,14
1840,7
1841,14
1841,7
1841,13
1842,14
1842,18
1842,4
1842,5
1843,9
1844,14
1844,15
1844,19
1845,12
1845,5
1846,18
1846,5
1847,2
1847,9
1847,17
1847,21
1848,1
1848,3
1848,18
1849,9
1849,17
1849,14
1850,9
1850,14
1850,7
1851,1
1851,2
1851,9
1851,4
1851,5
1852,1
1852,17
1852,14
1852,13
1853,14
1853,5
1854,1
1854,2
1854,9
1854,10
1854,7
1854,4
1855,9
1855,7
1856,14
1856,12
1856,7
1856,5
1857,17
1857,12
1857,5
1858,9
1858,7
1859,1
1859,3
1859,7
1859,4
1860,17
1860,14
1860,5
1861,3
1861,18
1862,9
1862,17
1862,12
1862,7
1863,9
1863,7
1864,2
1864,10
1865,1
1865,12
1865,4
1865,5
1866,14
1866,12
1866,7
1866,5
1867,14
1868,9
1868,14
1868,10
1868,7
1869,14
1870,14
1871,20
1871,14
1871,15
1872,1
1872,5
1873,14
1873,7
1874,1
1874,14
1874,21
1874,7
1875,20
1875,14
1875,15
1876,14
1877,20
1877,14
1877,5
1878,2
1878,9
1878,10
1878,3
1878,18
1878,12
1879,2
1879,3
1879,12
1879,5
1880,1
1880,18
1880,5
1881,14
1882,1
1882,2
1882,8
1882,9
1882,10
1882,4
1883,1
1883,2
1883,18
1883,4
1884,1
1884,2
